GEN_BUS,PG,QG,QMAX,QMIN,VG,MBASE,GEN_STATUS,PMAX,PMIN,PC1,PC2,QC1MIN,QC1MAX,QC2MIN,QC2MAX,RAMP_AGC,RAMP_10,RAMP_30,RAMP_Q,APF,MU_PMAX,MU_PMIN,MU_QMAX,MU_QMIN,MODEL,STARTUP,SHUTDOWN,NCOST,LINEAR,FIXED,GenType,GenFuel,GenID,FuelType,EIAPlantCode,EIAPC-IDorPC-UC,Supplemental_ID
848,0,0,1.9,-1.5,1.02,100,0,2.7,0.5,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,1,DFO (Distillate Fuel Oil),2480,2480-5,5
848,0,0,1.9,-1.5,1.02,100,0,2.7,0.5,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,2,DFO (Distillate Fuel Oil),2480,2480-6,6
848,0,0,50.400001,-39.6,1.02,100,0,72.000003,20,0,0,0,0,0,0,0,27.28,81.84,0,0,0,0,0,0,2,2500,0,2,234.6,4876,ST (Steam Turbine),dfo,3,DFO (Distillate Fuel Oil),2480,2480-1,1
848,0,0,51.499999,-40.400001,1.02,100,0,73.500001,20,0,0,0,0,0,0,0,26.2,78.6,0,0,0,0,0,0,2,2500,0,2,234.6,4876,ST (Steam Turbine),dfo,4,DFO (Distillate Fuel Oil),2480,2480-2,2
848,0,0,102.999997,-80.900002,1.02,100,0,147.100008,40.000001,0,0,0,0,0,0,0,54.84,164.52,0,0,0,0,0,0,2,2500,0,2,234.6,4876,ST (Steam Turbine),dfo,5,DFO (Distillate Fuel Oil),2480,2480-3,3
848,0,0,167.6,-131.700003,1.02,100,0,239.400005,60.000002,0,0,0,0,0,0,0,90,270,0,0,0,0,0,0,2,2500,0,2,234.6,4876,ST (Steam Turbine),dfo,6,DFO (Distillate Fuel Oil),2480,2480-4,4
867,8.037805,5.7,5.7,-4.5,1.02,100,1,8.2,0,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,1,WAT (Water),625,625-1,1
867,8.037805,5.7,5.7,-4.5,1.02,100,1,8.2,0,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,2,WAT (Water),625,625-2,2
870,3.92088,1.062478,2.8,-2.2,1.02,100,1,4,1.5,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,1,WAT (Water),2606,2606-1,1
870,3.92088,1.062478,2.8,-2.2,1.02,100,1,4,1.5,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,2,WAT (Water),2606,2606-2,2
870,3.92088,1.062478,2.8,-2.2,1.02,100,1,4,1.5,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,3,WAT (Water),2606,2606-3,3
870,3.92088,1.062478,2.8,-2.2,1.02,100,1,4,1.5,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,4,WAT (Water),2606,2606-4,4
899,0,0,434.700012,-341.599989,1.02,100,0,621.000004,80.000001,0,0,0,0,0,0,0,231.2,693.6,0,0,0,0,0,0,2,2500,0,2,27.98478148,969.2137822,ST (Steam Turbine),ng,1,NG (Natural Gas),2625,2625-1,1
899,621.000004,88.249999,434.700012,-341.599989,1.02,100,1,621.000004,100,0,0,0,0,0,0,0,226.8,680.4,0,0,0,0,0,0,2,2500,0,2,30.63062826,457.5719896,ST (Steam Turbine),ng,2,NG (Natural Gas),2625,2625-2,2
900,0,0,708.400011,-556.599998,1.02,100,0,1011.999989,759.000015,0,0,0,0,0,0,0,27.0374,81.1122,0,0,0,0,0,0,2,50000,20000,2,2.5,250,ST (Steam Turbine),nuclear,1,NUC (Nuclear),8907,8907-3,3
900,0,0,909.300041,-714.499998,1.02,100,0,1298.999977,973.999977,0,0,0,0,0,0,0,26.6734,80.0202,0,0,0,0,0,0,2,50000,20000,2,2.5,250,ST (Steam Turbine),nuclear,2,NUC (Nuclear),2497,2497-2,2
994,0,0,2,-1.6,1.01,100,0,2.9,2.2,0,0,0,0,0,0,0,4.4,13.2,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,1,DFO (Distillate Fuel Oil),2678,2678-2,2
994,0,0,2.2,-1.7,1.01,100,0,3.1,2,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,2,500,0,2,27,0,IC (Internal Combustion),ng,2,NG (Natural Gas),2678,2678-3,3
994,0,0,3.6,-2.8,1.01,100,0,5.1,4.5,0,0,0,0,0,0,0,9,27,0,0,0,0,0,0,2,500,0,2,27,0,IC (Internal Combustion),ng,3,NG (Natural Gas),2678,2678-4,4
994,0,0,12.7,-10,1.01,100,0,18.099999,5,0,0,0,0,0,0,0,90,270,0,0,0,0,0,0,2,2000,0,2,31.5,120,GT (Gas Turbine),ng,4,NG (Natural Gas),2679,2679-3,3
994,59.619802,-12.303741,41.999999,-33.000001,1.01,100,1,60.000002,28,0,0,0,0,0,0,0,248.5,745.5,0,0,0,0,0,0,2,2000,0,2,31.5,120,GT (Gas Turbine),ng,5,NG (Natural Gas),56032,56032-001,1
994,59.619802,-12.303741,41.999999,-33.000001,1.01,100,1,60.000002,28,0,0,0,0,0,0,0,231,693,0,0,0,0,0,0,2,2000,0,2,31.5,120,GT (Gas Turbine),ng,6,NG (Natural Gas),56032,56032-0001,1
994,60.116637,-12.303741,42.399999,-33.3,1.01,100,1,60.500002,25,0,0,0,0,0,0,0,245,735,0,0,0,0,0,0,2,2000,0,2,31.5,120,GT (Gas Turbine),ng,7,NG (Natural Gas),2679,2679-CT5,CT5
997,0,0,2.5,-1.9,1.01,100,0,3.5,1.6,0,0,0,0,0,0,0,8,24,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,1,DFO (Distillate Fuel Oil),2695,2695-9,9
997,0,0,2.5,-1.9,1.01,100,0,3.5,1.6,0,0,0,0,0,0,0,8,24,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,2,DFO (Distillate Fuel Oil),2695,2695-10,10
997,0,0,3.6,-2.9,1.01,100,0,5.2,2.6,0,0,0,0,0,0,0,13,39,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,3,DFO (Distillate Fuel Oil),2695,2695-11,11
997,0,0,3.9,-3,1.01,100,0,5.5,2.7,0,0,0,0,0,0,0,13.75,41.25,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,4,DFO (Distillate Fuel Oil),2695,2695-12,12
997,0,0,3.9,-3,1.01,100,0,5.5,2.7,0,0,0,0,0,0,0,13.75,41.25,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,5,DFO (Distillate Fuel Oil),2695,2695-13,13
997,0,0,4.3,-3.4,1.01,100,0,6.2,3.1,0,0,0,0,0,0,0,15.5,46.5,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,6,DFO (Distillate Fuel Oil),2695,2695-14,14
1027,0,0,80.849999,-75.459999,1.02,100,0,107.799995,44.999999,0,0,0,0,0,0,0,770,2310,0,0,0,0,0,0,2,905,0,2,23.34,900,CC (Combined Cycle Generic),ng,C1,NG (Natural Gas),10617,10617_CC01,CH Resources Beaver Falls
1039,11.427129,3.586033,8.1,-6.3,1.02,100,1,11.5,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,WT (Wind Turbine),wind,1,WND (Wind),55769,55769-MADW,MADW
1052,6.273409,4.5,4.5,-3.5,1.02,100,1,6.4,2,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,1,WAT (Water),2619,2619-6,6
1052,6.665497,4.8,4.8,-3.7,1.02,100,1,6.8,2,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,2,WAT (Water),2619,2619-5,5
1052,8.527914,5.748637,6.1,-4.8,1.02,100,1,8.7,2,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,3,WAT (Water),2619,2619-7,7
1052,18.624181,5.748637,13.3,-10.5,1.02,100,1,19,4,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,4,WAT (Water),2599,2599-1,1
1053,12.350773,8.8,8.8,-6.9,1.02,100,1,12.6,2.5,0,0,0,0,0,0,0,5000,15000,0,0,0,0,0,0,2,0,0,2,0,0,HY (Hydro),hydro,1,WAT (Water),10196,10196-GEN1,GEN1
1129,0,0,2.2,-1.8,1.02,100,0,3.2,0.1,0,0,0,0,0,0,0,8,24,0,0,0,0,0,0,2,500,0,2,27,0,IC (Internal Combustion),ng,1,NG (Natural Gas),63236,63236-DG2,DG2
1129,0,0,2.2,-1.8,1.02,100,0,3.2,0.1,0,0,0,0,0,0,0,8,24,0,0,0,0,0,0,2,500,0,2,27,0,IC (Internal Combustion),ng,2,NG (Natural Gas),63236,63236-DG3,DG3
1129,0,0,2.2,-1.8,1.02,100,0,3.2,0.1,0,0,0,0,0,0,0,8,24,0,0,0,0,0,0,2,500,0,2,25.2,0,IC (Internal Combustion),ng,3,NG (Natural Gas),63236,63236-DG4,DG4
1129,0,0,2.2,-1.8,1.02,100,0,3.2,0.1,0,0,0,0,0,0,0,8,24,0,0,0,0,0,0,2,500,0,2,27,0,IC (Internal Combustion),ng,4,NG (Natural Gas),63236,63236-DG5,DG5
1129,0,0,14,-11,1.02,100,0,20,16,0,0,0,0,0,0,0,122,366,0,0,0,0,0,0,2,500,0,2,29.4,112,GT (Gas Turbine),ng,5,NG (Natural Gas),2494,2494-GT11,GT11
1129,0,0,14,-11,1.02,100,0,20,16,0,0,0,0,0,0,0,124.5,373.5,0,0,0,0,0,0,2,500,0,2,31.5,120,GT (Gas Turbine),ng,6,NG (Natural Gas),2494,2494-GT12,GT12
1129,0,0,14,-11,1.02,100,0,20,16,0,0,0,0,0,0,0,114.5,343.5,0,0,0,0,0,0,2,500,0,2,29.4,112,GT (Gas Turbine),ng,7,NG (Natural Gas),2494,2494-GT13,GT13
1129,19.873267,1.301627,14,-11,1.02,100,1,20,15.6,0,0,0,0,0,0,0,106.5,319.5,0,0,0,0,0,0,2,500,0,2,200.1,3220,GT (Gas Turbine),dfo,8,DFO (Distillate Fuel Oil),2494,2494-GT14,GT14
1129,19.873267,1.301627,14,-11,1.02,100,1,20,15.899999,0,0,0,0,0,0,0,111.5,334.5,0,0,0,0,0,0,2,500,0,2,200.1,3220,GT (Gas Turbine),dfo,9,DFO (Distillate Fuel Oil),2494,2494-GT15,GT15
1129,19.873267,1.301627,14,-11,1.02,100,1,20,15.6,0,0,0,0,0,0,0,107,321,0,0,0,0,0,0,2,500,0,2,200.1,3220,GT (Gas Turbine),dfo,10,DFO (Distillate Fuel Oil),2494,2494-GT16,GT16
1129,0,0,14,-11,1.02,100,0,20,16,0,0,0,0,0,0,0,112,336,0,0,0,0,0,0,2,500,0,2,29.4,112,GT (Gas Turbine),ng,11,NG (Natural Gas),2494,2494-GT17,GT17
1129,19.873267,1.301627,14,-11,1.02,100,1,20,14.6,0,0,0,0,0,0,0,104.5,313.5,0,0,0,0,0,0,2,500,0,2,200.1,3220,GT (Gas Turbine),dfo,12,DFO (Distillate Fuel Oil),2494,2494-GT18,GT18
1129,0,0,14,-11,1.02,100,0,20,16,0,0,0,0,0,0,0,112.5,337.5,0,0,0,0,0,0,2,2000,0,2,29.4,112,GT (Gas Turbine),ng,13,NG (Natural Gas),2494,2494-GT21,GT21
1129,0,0,14,-11,1.02,100,0,20,16,0,0,0,0,0,0,0,120.5,361.5,0,0,0,0,0,0,2,2000,0,2,29.4,112,GT (Gas Turbine),ng,14,NG (Natural Gas),2494,2494-GT22,GT22
1129,19.873267,1.301627,14,-11,1.02,100,1,20,16,0,0,0,0,0,0,0,124.5,373.5,0,0,0,0,0,0,2,2000,0,2,200.1,3220,GT (Gas Turbine),dfo,15,DFO (Distillate Fuel Oil),2494,2494-GT23,GT23
1129,0,0,14,-11,1.02,100,0,20,16,0,0,0,0,0,0,0,115.5,346.5,0,0,0,0,0,0,2,2000,0,2,29.4,112,GT (Gas Turbine),ng,16,NG (Natural Gas),2494,2494-GT24,GT24
1129,0,0,14,-11,1.02,100,0,20,16,0,0,0,0,0,0,0,117,351,0,0,0,0,0,0,2,2000,0,2,31.5,120,GT (Gas Turbine),ng,17,NG (Natural Gas),2494,2494-GT25,GT25
1129,19.873267,1.301627,14,-11,1.02,100,1,20,16,0,0,0,0,0,0,0,124.5,373.5,0,0,0,0,0,0,2,2000,0,2,200.1,3220,GT (Gas Turbine),dfo,18,KER (Kerosene),2494,2494-GT26,GT26
1129,0,0,14,-11,1.02,100,0,20,16,0,0,0,0,0,0,0,123.5,370.5,0,0,0,0,0,0,2,2000,0,2,31.5,120,GT (Gas Turbine),ng,19,NG (Natural Gas),2494,2494-GT27,GT27
1129,0,0,14,-11,1.02,100,0,20,16,0,0,0,0,0,0,0,114.5,343.5,0,0,0,0,0,0,2,2000,0,2,31.5,120,GT (Gas Turbine),ng,20,NG (Natural Gas),2494,2494-GT28,GT28
1129,0,0,14,-11,1.02,100,0,20,16,0,0,0,0,0,0,0,109.5,328.5,0,0,0,0,0,0,2,2000,0,2,29.4,112,GT (Gas Turbine),ng,21,NG (Natural Gas),2494,2494-GT31,GT31
1129,19.873267,1.301627,14,-11,1.02,100,1,20,16,0,0,0,0,0,0,0,113,339,0,0,0,0,0,0,2,2000,0,2,200.1,3220,GT (Gas Turbine),dfo,22,DFO (Distillate Fuel Oil),2494,2494-GT32,GT32
1129,0,0,14,-11,1.02,100,0,20,16,0,0,0,0,0,0,0,119,357,0,0,0,0,0,0,2,2000,0,2,31.5,120,GT (Gas Turbine),ng,23,NG (Natural Gas),2494,2494-GT33,GT33
1129,19.873267,1.301627,14,-11,1.02,100,1,20,16,0,0,0,0,0,0,0,107,321,0,0,0,0,0,0,2,2000,0,2,200.1,3220,GT (Gas Turbine),dfo,24,KER (Kerosene),2494,2494-GT34,GT34
1129,19.873267,1.301627,14,-11,1.02,100,1,20,16,0,0,0,0,0,0,0,114,342,0,0,0,0,0,0,2,2000,0,2,200.1,3220,GT (Gas Turbine),dfo,25,DFO (Distillate Fuel Oil),2494,2494-GT35,GT35
1129,0,0,14,-11,1.02,100,0,20,15.2,0,0,0,0,0,0,0,105,315,0,0,0,0,0,0,2,2000,0,2,31.5,120,GT (Gas Turbine),ng,26,NG (Natural Gas),2494,2494-GT36,GT36
1129,0,0,14,-11,1.02,100,0,20,16,0,0,0,0,0,0,0,119.5,358.5,0,0,0,0,0,0,2,2000,0,2,29.4,112,GT (Gas Turbine),ng,27,NG (Natural Gas),2494,2494-GT37,GT37
1129,19.873267,1.301627,14,-11,1.02,100,1,20,16,0,0,0,0,0,0,0,119.5,358.5,0,0,0,0,0,0,2,2000,0,2,200.1,3220,GT (Gas Turbine),dfo,28,DFO (Distillate Fuel Oil),2494,2494-GT38,GT38
1129,0,0,14,-11,1.02,100,0,20,16,0,0,0,0,0,0,0,122,366,0,0,0,0,0,0,2,500,0,2,29.4,112,GT (Gas Turbine),ng,29,NG (Natural Gas),2494,2494-GT41,GT41
1129,19.873267,1.301627,14,-11,1.02,100,1,20,16,0,0,0,0,0,0,0,112.5,337.5,0,0,0,0,0,0,2,500,0,2,200.1,3220,GT (Gas Turbine),dfo,30,DFO (Distillate Fuel Oil),2494,2494-GT42,GT42
1129,0,0,14,-11,1.02,100,0,20,16,0,0,0,0,0,0,0,102,306,0,0,0,0,0,0,2,500,0,2,31.5,120,GT (Gas Turbine),ng,31,NG (Natural Gas),2494,2494-GT43,GT43
1129,0,0,14,-11,1.02,100,0,20,16,0,0,0,0,0,0,0,111.5,334.5,0,0,0,0,0,0,2,500,0,2,29.4,112,GT (Gas Turbine),ng,32,NG (Natural Gas),2494,2494-GT44,GT44
1129,0,0,14,-11,1.02,100,0,20,15.700001,0,0,0,0,0,0,0,110.5,331.5,0,0,0,0,0,0,2,500,0,2,31.5,120,GT (Gas Turbine),ng,33,NG (Natural Gas),2494,2494-GT45,GT45
1129,19.873267,1.301627,14,-11,1.02,100,1,20,16,0,0,0,0,0,0,0,115,345,0,0,0,0,0,0,2,500,0,2,200.1,3220,GT (Gas Turbine),dfo,34,DFO (Distillate Fuel Oil),2494,2494-GT46,GT46
1129,19.873267,1.301627,14,-11,1.02,100,1,20,16,0,0,0,0,0,0,0,108.5,325.5,0,0,0,0,0,0,2,500,0,2,200.1,3220,GT (Gas Turbine),dfo,35,DFO (Distillate Fuel Oil),2494,2494-GT47,GT47
1129,0,0,14,-11,1.02,100,0,20,16,0,0,0,0,0,0,0,109.5,328.5,0,0,0,0,0,0,2,500,0,2,29.4,112,GT (Gas Turbine),ng,36,NG (Natural Gas),2494,2494-GT48,GT48
1129,21.860594,1.301627,15.4,-12.1,1.02,100,1,22,16,0,0,0,0,0,0,0,124.5,373.5,0,0,0,0,0,0,2,2000,0,2,200.1,3220,GT (Gas Turbine),dfo,37,DFO (Distillate Fuel Oil),2499,2499-NT11,NT11
1129,21.860594,1.301627,15.4,-12.1,1.02,100,1,22,16,0,0,0,0,0,0,0,119,357,0,0,0,0,0,0,2,2000,0,2,31.5,120,GT (Gas Turbine),ng,38,NG (Natural Gas),2499,2499-NT12,NT12
1129,21.860594,1.301627,15.4,-12.1,1.02,100,1,22,16,0,0,0,0,0,0,0,124.5,373.5,0,0,0,0,0,0,2,2000,0,2,200.1,3220,GT (Gas Turbine),dfo,39,DFO (Distillate Fuel Oil),2499,2499-NT13,NT13
1129,21.860594,1.301627,15.4,-12.1,1.02,100,1,22,16,0,0,0,0,0,0,0,124.5,373.5,0,0,0,0,0,0,2,2000,0,2,200.1,3220,GT (Gas Turbine),dfo,40,DFO (Distillate Fuel Oil),2499,2499-NT14,NT14
1129,21.860594,1.301627,15.4,-12.1,1.02,100,1,22,16,0,0,0,0,0,0,0,124.5,373.5,0,0,0,0,0,0,2,2000,0,2,200.1,3220,GT (Gas Turbine),dfo,41,KER (Kerosene),2499,2499-NT15,NT15
1129,21.860594,1.301627,15.4,-12.1,1.02,100,1,22,15.700001,0,0,0,0,0,0,0,111,333,0,0,0,0,0,0,2,2000,0,2,200.1,3220,GT (Gas Turbine),dfo,42,DFO (Distillate Fuel Oil),2499,2499-NT16,NT16
1129,21.860594,1.301627,15.4,-12.1,1.02,100,1,22,15.6,0,0,0,0,0,0,0,124.5,373.5,0,0,0,0,0,0,2,2000,0,2,200.1,3220,GT (Gas Turbine),dfo,43,DFO (Distillate Fuel Oil),2499,2499-NT17,NT17
1129,21.860594,1.301627,15.4,-12.1,1.02,100,1,22,16,0,0,0,0,0,0,0,116,348,0,0,0,0,0,0,2,2000,0,2,31.5,120,GT (Gas Turbine),ng,44,NG (Natural Gas),2499,2499-NT18,NT18
1129,21.860594,1.301627,15.4,-12.1,1.02,100,1,22,16,0,0,0,0,0,0,0,124,372,0,0,0,0,0,0,2,2000,0,2,200.1,3220,GT (Gas Turbine),dfo,45,DFO (Distillate Fuel Oil),2499,2499-NT21,NT21
1129,21.860594,1.301627,15.4,-12.1,1.02,100,1,22,16,0,0,0,0,0,0,0,114.5,343.5,0,0,0,0,0,0,2,2000,0,2,200.1,3220,GT (Gas Turbine),dfo,46,DFO (Distillate Fuel Oil),2499,2499-NT22,NT22
1129,21.860594,1.301627,15.4,-12.1,1.02,100,1,22,16,0,0,0,0,0,0,0,119,357,0,0,0,0,0,0,2,2000,0,2,200.1,3220,GT (Gas Turbine),dfo,47,KER (Kerosene),2499,2499-NT23,NT23
1129,21.860594,1.301627,15.4,-12.1,1.02,100,1,22,16,0,0,0,0,0,0,0,121,363,0,0,0,0,0,0,2,2000,0,2,31.5,120,GT (Gas Turbine),ng,48,NG (Natural Gas),2499,2499-NT24,NT24
1129,21.860594,1.301627,15.4,-12.1,1.02,100,1,22,16,0,0,0,0,0,0,0,122,366,0,0,0,0,0,0,2,2000,0,2,200.1,3220,GT (Gas Turbine),dfo,49,DFO (Distillate Fuel Oil),2499,2499-NT25,NT25
1129,21.860594,1.301627,15.4,-12.1,1.02,100,1,22,15.4,0,0,0,0,0,0,0,109.5,328.5,0,0,0,0,0,0,2,2000,0,2,200.1,3220,GT (Gas Turbine),dfo,50,DFO (Distillate Fuel Oil),2499,2499-NT26,NT26
1129,21.860594,1.301627,15.4,-12.1,1.02,100,1,22,16,0,0,0,0,0,0,0,124.5,373.5,0,0,0,0,0,0,2,2000,0,2,200.1,3220,GT (Gas Turbine),dfo,51,DFO (Distillate Fuel Oil),2499,2499-NT27,NT27
1129,21.860594,1.301627,15.4,-12.1,1.02,100,1,22,15.800001,0,0,0,0,0,0,0,109.5,328.5,0,0,0,0,0,0,2,2000,0,2,29.4,112,GT (Gas Turbine),ng,52,NG (Natural Gas),2499,2499-NT28,NT28
1129,46.702179,1.301627,32.9,-25.9,1.02,100,1,47,1,0,0,0,0,0,0,0,200,600,0,0,0,0,0,0,2,2000,0,2,29.4,112,GT (Gas Turbine),ng,53,NG (Natural Gas),7910,7910-1,1
1129,46.702179,1.301627,32.9,-25.9,1.02,100,1,47,1,0,0,0,0,0,0,0,199.5,598.5,0,0,0,0,0,0,2,2000,0,2,29.4,112,GT (Gas Turbine),ng,54,NG (Natural Gas),7910,7910-2,2
1129,46.702179,1.301627,32.9,-25.9,1.02,100,1,47,1,0,0,0,0,0,0,0,230,690,0,0,0,0,0,0,2,2000,0,2,29.4,112,GT (Gas Turbine),ng,55,NG (Natural Gas),8053,8053-N01,N01
1130,0,0,0.3,-0.2,1.02,100,0,0.4,0.1,0,0,0,0,0,0,0,0.8,2.4,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,1,DFO (Distillate Fuel Oil),61416,61416-CAM12,CAM12
1130,0,0,0.4,-0.3,1.02,100,0,0.6,0.1,0,0,0,0,0,0,0,1.2,3.6,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,2,DFO (Distillate Fuel Oil),61416,61416-FPA15,FPA15
1130,0,0,0.6,-0.5,1.02,100,0,0.9,0.3,0,0,0,0,0,0,0,1.8,5.4,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,3,DFO (Distillate Fuel Oil),61416,61416-GP7,GP7
1130,0,0,0.6,-0.5,1.02,100,0,0.9,0.3,0,0,0,0,0,0,0,1.8,5.4,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,4,DFO (Distillate Fuel Oil),61416,61416-GP8,GP8
1130,0,0,0.6,-0.5,1.02,100,0,0.9,0.3,0,0,0,0,0,0,0,1.8,5.4,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,5,DFO (Distillate Fuel Oil),61416,61416-GP9,GP9
1130,0,0,0.7,-0.6,1.02,100,0,1,0.3,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,6,DFO (Distillate Fuel Oil),61416,61416-AP1,AP1
1130,0,0,0.7,-0.6,1.02,100,0,1,0.3,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,7,DFO (Distillate Fuel Oil),61416,61416-AP2,AP2
1130,0,0,0.7,-0.6,1.02,100,0,1,0.3,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,8,DFO (Distillate Fuel Oil),61416,61416-AP3,AP3
1130,0,0,0.7,-0.6,1.02,100,0,1,0.3,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,9,DFO (Distillate Fuel Oil),61416,61416-AP4,AP4
1130,0,0,1.1,-0.8,1.02,100,0,1.5,0.4,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,10,DFO (Distillate Fuel Oil),61416,61416-AP5,AP5
1130,0,0,1.1,-0.8,1.02,100,0,1.5,0.4,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,11,DFO (Distillate Fuel Oil),61416,61416-AP6,AP6
1130,0,0,1.1,-0.8,1.02,100,0,1.5,0.4,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,12,DFO (Distillate Fuel Oil),61416,61416-EB10,EB10
1130,0,0,1.1,-0.8,1.02,100,0,1.5,0.4,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,13,DFO (Distillate Fuel Oil),61416,61416-EB11,EB11
1130,0,0,1.8,-1.4,1.02,100,0,2.5,0.7,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,14,DFO (Distillate Fuel Oil),61416,61416-HES13,HES13
1130,0,0,1.8,-1.4,1.02,100,0,2.5,0.7,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,15,DFO (Distillate Fuel Oil),61416,61416-HES14,HES14
1130,18.382771,13,13,-10.2,1.02,100,1,18.5,8,0,0,0,0,0,0,0,97.5,292.5,0,0,0,0,0,0,2,500,0,2,200.1,3220,GT (Gas Turbine),dfo,16,DFO (Distillate Fuel Oil),2504,2504-GT1,GT1
1130,18.382771,13,13,-10.2,1.02,100,1,18.5,8,0,0,0,0,0,0,0,107,321,0,0,0,0,0,0,2,500,0,2,200.1,3220,GT (Gas Turbine),dfo,17,DFO (Distillate Fuel Oil),2504,2504-GT2,GT2
1131,0,0,11.4,-9,1.02,100,0,16.3,11,0,0,0,0,0,0,0,97.5,292.5,0,0,0,0,0,0,2,500,0,2,200.1,3220,GT (Gas Turbine),dfo,1,DFO (Distillate Fuel Oil),2496,2496-GT3,GT3
1131,0,0,11.4,-9,1.02,100,0,16.3,11,0,0,0,0,0,0,0,101,303,0,0,0,0,0,0,2,500,0,2,200.1,3220,GT (Gas Turbine),dfo,2,DFO (Distillate Fuel Oil),2496,2496-GT5,GT5
1131,0,0,120.749998,-112.699997,1.02,100,0,161.000001,125,0,0,0,0,0,0,0,620,1860,0,0,0,0,0,0,2,1480,0,2,26.76996808,949.2058447,CC (Combined Cycle Generic),ng,C2,NG (Natural Gas),54914,54914_CC2,Brooklyn Navy Yard Cogeneration
1131,160.158467,120.749998,120.749998,-112.699997,1.02,100,1,161.000001,125,0,0,0,0,0,0,0,620,1860,0,0,0,0,0,0,2,1480,0,2,27.28837272,825.6644053,CC (Combined Cycle Generic),ng,C3,NG (Natural Gas),54914,54914_CC1,Brooklyn Navy Yard Cogeneration
1132,199.620998,264.11047,9900,-9900,1.02,100,1,199.620998,199.620998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,proxy,import,x,import,,,Hudson
1133,0,0,1,-0.8,1.02,100,0,1.4,0.1,0,0,0,0,0,0,0,2.8,8.4,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,1,DFO (Distillate Fuel Oil),61238,61238-GRB1,GRB1
1133,0,0,1,-0.8,1.02,100,0,1.4,0.1,0,0,0,0,0,0,0,2.8,8.4,0,0,0,0,0,0,2,500,0,2,207,0,IC (Internal Combustion),dfo,2,DFO (Distillate Fuel Oil),61238,61238-GRB2,GRB2
